Term,Course,Section,Cr,Days,Times,Title,DistReq,Diversity,Room,Reg,Max,Exam,Faculty
Spring,CS251 L,B,,T, 2:30pm- 3:50pm,Lab: Data Analysis/Vis,, ,DAVI 122,14,16, ,Codabux    
Spring,CS251 L,C,,W, 1:00pm- 2:20pm,Lab: Data Analysis/Vis,, ,DAVI 122,19,16, ,Maxwell    
Spring,CS251 L,D,,W, 2:30pm- 3:50pm,Lab: Data Analysis/Vis,, ,DAVI 122,19,16, ,Maxwell    
Spring,CS333,A,4,TR, 9:30am-10:45am,Programming Languages,, ,DAVI 117,19,30,8,"Taylor, St "
Spring,CS365,A,4,TR, 1:00pm- 2:15pm,Computer Vision,, ,DAVI 117,29,30,7,Maxwell    
Spring,CS365,B,4,TR, 2:30pm- 3:45pm,Computer Vision,, ,DAVI 117,29,30,9,Maxwell    
Spring,CS375M,A,4,MW, 1:00pm- 2:15pm,Analysis of Algorithms,, ,DAVI 117,13,30,4,Aaron      
Spring,CS442,A,4,TR, 1:00pm- 2:15pm,Computational Physiology: Bioinspiration in Design and Control,, ,MILL 008,20,24,0,"Eaton, C   "
Spring,CS442,A,4,F, 1:00pm- 3:50pm,Computational Physiology: Bioinspiration in Design and Control,, ,DAVI 122,20,24,0,"Eaton, C   "
Spring,CS461,A,4,TR,11:00am-12:15pm,Object-Oriented Software Systems,, ,DAVI 102,15,24,6,Skrien     
Spring,EA150,A,4,MW,11:00am-12:15pm,Foundations in East Asian Studies,H,I ,LOVE 302,18,18,1,Shmagin    
Spring,EA221,A,4,MW, 2:30pm- 3:45pm,Second Language Pedagogy,, ,LOVE 319,13,20,0,"Wang, F    "
Spring,EA263,A,4,TR, 1:00pm- 2:15pm,Buddhism across East Asia,L, ,LOVE 103,17,20,7,Orzech     
Spring,EA276,A,4,MWF, 9:00am- 9:50am,Zen and the Arts in Asia (See AR276),A, , ,0, , ,Weitz      
Spring,EA277,A,4,TR, 1:00pm- 2:15pm,Culture of Cuteness: Japanese Women (in English),S,I ,LOVE 202,18,20,7,Abe        
Spring,EA298,A,4,TR,11:00am-12:15pm,Language and Mind,, ,LOVE 102,16,20,6,"Liu, J     "
Spring,EA355,A,4,M, 7:00pm- 9:30pm,Aging and Public Policy in East Asia,S,I ,LOVE 301,13,15,0,Zhang      
Spring,EA398A,A,4,MW, 2:30pm- 3:45pm,Minorities in East Asia (See HI398A),H,I , ,0, , ,Shmagin    
Spring,EA398B,A,4,W, 1:00pm- 3:30pm,Japanese Visual Culture (See AR398),, , ,0, , ,Weitz      
Spring,EC121,A,4,TR,11:00am-12:15pm,Financial Accounting,, ,DIAM 145,34,35,6,Downs      
Spring,EC133,A,4,MW, 1:00pm- 2:15pm,Principles of Microeconomics,S, ,DIAM 141,33,35,12,"Park, Y    "
Spring,EC133,B,4,TR, 9:30am-10:45am,Principles of Microeconomics,S, ,DIAM 153,27,35,12,"Libby, J   "
Spring,EC133,C,4,TR,11:00am-12:15pm,Principles of Microeconomics,S, ,DIAM 153,35,35,12,"Libby, J   "
Spring,EC134,A,4,MWF,10:00am-10:50am,Principles of Macroeconomics,S, ,DIAM 122,33,35,15,Siodla     
Spring,EC134,B,4,MWF,11:00am-11:50am,Principles of Macroeconomics,S, ,DIAM 122,34,35,15,Siodla     
Spring,EC134,C,4,TR,11:00am-12:15pm,Principles of Macroeconomics,S, ,DIAM 141,36,35,15,"Lester, R  "
Spring,EC134,D,4,TR, 1:00pm- 2:15pm,Principles of Macroeconomics,S, ,DIAM 141,36,35,15,"Lester, R  "
Spring,EC212,A,4,MWF, 9:00am- 9:50am,Corporate Finance II,, ,DIAM 344,18,22,2,"Fan, Y     "
Spring,EC212,B,4,MWF,11:00am-11:50am,Corporate Finance II,, ,DIAM 344,20,22,2,"Fan, Y     "
Spring,EC223,A,4,MWF,10:00am-10:50am,Microeconomic Theory,, ,DIAM 153,32,30,11,Hubbard    
Spring,EC224,A,4,MWF,10:00am-10:50am,Macroeconomic Theory,, ,DIAM 141,29,30,12,Findlay    
Spring,EC224,A,4,W, 3:00pm- 4:00pm,Macroeconomic Theory,, ,DIAM 122,29,30,12,Findlay    
Spring,EC224,B,4,MWF,11:00am-11:50am,Macroeconomic Theory,, ,DIAM 141,27,30,12,Findlay    
Spring,EC224,B,4,W, 3:00pm- 4:00pm,Macroeconomic Theory,, ,DIAM 122,27,30,12,Findlay    
Spring,EC231,A,4,MW,11:00am-12:15pm,Environmental and Natural Resource Economics,, ,DIAM 153,30,30,5,Meredith   
Spring,EC231,B,4,MW, 1:00pm- 2:15pm,Environmental and Natural Resource Economics,, ,DIAM 153,30,30,5,Meredith   
Spring,EC235,A,4,TR, 9:30am-10:45am,Organizational Strategy and Economics,, ,DIAM 145,26,22,8,Downs      
Spring,EC237,A,4,TR, 1:00pm- 2:15pm,Experimental Economics,, ,DIAM 145,20,22,7,Giffin     
Spring,EC252,A,4,MWF, 1:00pm- 1:50pm,Presidential Economics,H, ,DIAM 344,15,22,4,Findlay    
Spring,EC293,A,4,TR, 9:30am-10:45am,Research Methods and Statistics for Economics,, ,DIAM 344,21,22,8,"Park, Y    "
Spring,EC313,A,4,TR, 2:30pm- 3:45pm,Behavioral Economics,, ,DIAM 145,21,22,4,Giffin     
Spring,EC318,A,4,TR, 9:30am-10:45am,Economics of Health and Consumer Behavior,, ,DIAM 342,22,22,0,Novak      
Spring,EC335,A,4,TR, 1:00pm- 2:15pm,Topics in Economic Development,, ,DIAM 342,22,22,7,Novak      
Spring,EC393,A,4,TR,11:00am-12:15pm,Econometrics,, ,DIAM 342,21,22,6,LaFave     
Spring,EC452,A,1,,TBA,Economics Research,, , ,6,12, ,Novak      
Spring,EC471,A,4,T, 1:00pm- 3:30pm,Seminar: Global Production,, ,DIAM 341,12,14,0,Waldkirch  
Spring,EC471,A,4,R, 1:00pm- 2:15pm,Seminar: Global Production,, ,DIAM 341,12,14,0,Waldkirch  
Spring,EC474,A,4,M, 1:00pm- 3:30pm,Seminar: Growth and Work of Nations,, ,DIAM 341,10,14,0,"Lester, R  "
Spring,EC474,A,4,W, 2:30pm- 3:45pm,Seminar: Growth and Work of Nations,, ,DIAM 341,10,14,0,"Lester, R  "
Spring,EC475,A,4,M, 1:00pm- 3:30pm,Seminar: Health and Global Development,, ,DIAM 342,13,14,0,LaFave     
Spring,EC475,A,4,W, 1:00pm- 2:15pm,Seminar: Health and Global Development,, ,DIAM 322,13,14,0,LaFave     
Spring,EC498,A,4,TR, 2:30pm- 3:45pm,Seminar: Political Economy,, ,DIAM 344,11,14,9,"Park, Y    "
Spring,ED201,A,4,TR, 2:30pm- 3:45pm,Education and Social Justice,S,U ,DIAM 123,26,20,0,Tappan     
Spring,ED213,A,4,TR,11:00am-12:15pm,Schools and Society,,U ,DIAM 123,20,20,6,Howard     
Spring,ED222,A,4,MW, 2:30pm- 3:45pm,Second Language Pedagogy (See EA221),, , ,0, , ,"Wang, F    "
Spring,ED249,A,4,MW,11:00am-12:15pm,Achievement Gap,, ,DIAM 123,18,20,1,Casalaspi  
Spring,ED317,A,4,TR, 1:00pm- 2:15pm,Boys to Men (See WG317),,U , ,0, , ,Tappan     
Spring,ED322,A,4,M, 1:00pm- 3:30pm,Social Class and Schooling,,U ,ALCM 205,17,18,4,Howard     
Spring,ED345,A,4,W, 1:00pm- 3:30pm,Reform and the Classroom,, ,MILL 034,11,20,3,Yoshizawa  
Spring,ED347,A,4,M, 1:00pm- 3:30pm,Education Policymaking in Theory and Practice,, ,DIAM 123,8,20,4,Casalaspi  
Spring,ED351,A,1 to 3,,TBA,Practicum in Education,, , ,2, , ,Tappan     
Spring,ED398,A,1,M,10:00am-10:50am,Citizenship and Community II,, ,DIAM 123,18,18, ,Klepach    
Spring,ED398,B,1,M, 8:00pm- 8:50pm,Citizenship and Community II,, ,ALCM 205,25,18, ,Duff       
Spring,ED398,C,1,T,11:00am-11:50am,Citizenship and Community II,, ,MILL 014,18,18, ,Tappan     
Spring,ED398,D,1,T, 4:30pm- 5:20pm,Citizenship and Community II,, ,ALCM 205,18,18, ,Bruesewitz 
Spring,ED398,E,1,W, 9:00am- 9:50am,Citizenship and Community II,, ,ALCM 205,14,18, ,Sheriff    
Spring,ED398,F,1,W, 1:00pm- 1:50pm,Citizenship and Community II,, ,DIAM 123,15,18, ,Begley     
Spring,ED398,G,1,W, 7:00pm- 7:50pm,Citizenship and Community II,, ,ALCM 505,20,18, ,Becknell   
Spring,ED398,H,1,R, 1:00pm- 1:50pm,Citizenship and Community II,, ,BIXL 150,20,18, ,Benjamin   
Spring,ED398,I,1,R, 3:00pm- 3:50pm,Citizenship and Community II,, ,ALCM 205,20,18, ,Rice       
Spring,ED398,J,1,R, 4:00pm- 4:50pm,Citizenship and Community II,, ,ALCM 205,17,18, ,"Jabar, E   "
Spring,ED398B,A,4,W, 7:00pm- 9:30pm,Community Engagement in Education,, ,ALCM 205,2,20,5,Casalaspi  
Spring,ED433,A,4,,TBA,Student Teaching Practicum,, , ,1,15,0,Howard     
Spring,ED494A,A,4,M, 7:00pm- 9:30pm,Senior Seminar in Creating Equitable Learning Environments,, ,MILL 034,1,15,0,Howard     
Spring,ED494B,A,4,M, 7:00pm- 9:30pm,Senior Seminar in Professional Certification,, ,MILL 034,1,15,0,Howard     
Spring,EN115C,A,4,WF, 1:00pm- 2:15pm,English Composition: Critical Inquiries into Medical Ethics,W1, ,LOVE 202,8,16, ,Sibara     
